SITE_NUM,Unit,LimitL,LimitU,,No_21,No_22,No_23,No_24,No_25,No_26,No_27,No_28,No_29,No_30,No_31,No_32,No_33,No_34,No_35,No_36,No_37,No_38,No_39,No_21,No_22,No_23,No_24,No_25,No_26,No_27,No_28,No_29,No_30,No_31,No_32,No_33,No_34,No_35,No_36,No_37,No_38,No_39,
PART_ID,,,,,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,0Pre,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,1Post,
PASSFG,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,
SOFT_BIN,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,
T_TIME,ms,,,,25880,25840,25838,25907,25883,25813,25830,25872,25855,25837,25889,25898,25864,25838,25812,25836,25864,25898,25839,25528,25528,25528,25528,25528,25528,25528,25528,25529,25528,25529,25528,25528,25527,25528,25530,25528,25528,25529,
LEAK_IN_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.552146,0.484062,0.233215,0.182552,0.724005,0.374750,0.184649,0.105995,-0.007750,0.203151,0.245307,0.218385,0.471019,0.463502,0.605644,0.549493,0.017897,0.418991,0.125487,
LEAK_SW_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.000000,0.000000,-57.884972,-45.756458,13.793103,-70.045386,341.216216,385.714286,-72.012579,98.939929,16.859504,-12.280702,-70.995671,315.966387,89.398281,230.000000,265.104167,-3190.909091,-2.567976,32.327586,-71.278459,
LEAK_BST_to_SW_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.150207,-0.907164,-0.458254,-1.083811,-0.083706,-0.263914,-1.012626,-0.262550,-0.476981,-0.635046,-0.816839,-0.259506,-0.186268,-0.108972,-0.252280,0.013231,-0.495270,-0.582591,-0.885700,
LEAK_EXTBIAS_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.791097,0.614601,1.300798,2.152226,2.785878,2.671021,2.396915,2.495810,2.310002,2.423203,2.187429,1.658479,1.782717,2.543126,2.874707,2.637714,2.803696,3.005452,2.412616,
LEAK_SENSEP_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.315789,4.295943,47.285068,32.278481,13.750000,-20.543294,64.672365,0.928074,12.839506,3.241895,13.996627,4.692557,-14.756944,20.754717,-25.880282,-24.540902,37.500000,13.707865,89.655172,
LEAK_SENSEN_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.315789,4.295943,47.285068,32.278481,13.750000,-20.543294,64.672365,0.928074,12.839506,3.241895,13.996627,4.692557,-14.756944,20.754717,-25.880282,-24.540902,37.500000,13.707865,89.655172,
LEAK_FB_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-19.266055,-21.428571,-23.255814,-21.296296,-41.406250,-26.666667,-25.925926,-29.310345,-21.698113,-29.565217,-19.047619,-37.500000,-30.434783,-36.206897,-44.166667,-30.275229,-30.000000,-47.154472,-39.830508,
LEAK_EN_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-4.020979,-1.134876,1.188843,-3.217276,4.660821,2.589286,-3.504976,0.998638,0.838112,-3.544858,-1.936065,1.447964,4.477612,-0.219587,3.490481,5.327676,2.450091,-0.617556,-3.118138,
LEAK_FREQ_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-40.123457,-35.064935,-39.285714,-26.490066,-44.970414,-44.303797,-33.333333,-44.897959,-38.410596,-38.194444,-37.414966,-37.333333,-36.241611,-27.142857,-34.507042,-48.765432,-40.714286,-44.680851,-35.862069,
LEAK_CCM_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-18.400000,-29.787234,-2.564103,-27.407407,-24.409449,-42.957746,-38.255034,-40.441176,-26.890756,-21.969697,-18.644068,-30.708661,-19.672131,-35.664336,-31.967213,-37.704918,-42.962963,-18.644068,-31.538462,
LEAK_ILIM_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.585192,-8.971576,4.972943,-3.768170,-4.787928,18.133708,0.309162,4.795360,1.263102,10.600267,-4.825830,13.035146,7.529675,0.793396,2.231953,-4.068957,-9.313794,-7.902887,-0.206542,
LEAK_SS_H,%,-10,10,,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,9.198903,5.022198,5.377252,10.350123,10.737852,8.110491,9.647059,8.860061,9.199166,8.838384,9.605489,8.150563,4.709952,9.719350,4.980141,9.696226,9.405637,5.308989,5.904486,
LEAK_PG_H,%,-10,10,,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-220.000000,-255.555556,100.000000,-416.666667,-300.000000,2400.000000,-600.000000,-170.833333,-375.000000,-350.000000,2200.000000,575.000000,88.888889,-178.260870,-243.750000,-633.333333,-280.000000,-195.238095,-181.818182,
LEAK_COMP_H,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.398260,0.911011,10.382442,12.231872,6.486435,30.796034,14.264195,18.984829,9.605349,21.392585,7.167348,21.392809,16.259848,12.849131,10.564604,6.587127,2.728338,-3.290836,6.817244,
LEAK_SYNCO_H,%,-10,10,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
LEAK_BG_H,%,-10,10,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
LEAK_TG_H,%,-10,10,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,
ISHDN_12V,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.561167,-0.560224,0.395480,-0.398180,0.397276,0.000000,-0.332226,0.056657,0.000000,0.516944,-0.227661,0.112613,0.226629,-0.613155,0.055960,-0.113636,-0.170068,-0.113701,-0.056402,
ISHDN_24V,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.343289,-0.383409,-0.807584,-0.452489,-0.207541,-0.272758,-0.417827,-0.661790,-0.630473,-0.631579,-0.419434,-0.695652,0.107373,-0.308536,-0.034247,-0.739697,-1.433936,-0.138793,-0.793103,
ISHDN_48V,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.076907,0.971275,0.583090,0.787565,0.910219,1.169231,0.452582,0.291000,0.769551,0.671141,0.791667,0.746114,0.523451,0.875585,1.069959,0.963553,0.495458,1.099129,0.618557,
ISHDN_60V,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.262211,1.635675,1.249783,1.278728,1.712210,1.661243,0.753554,1.042391,0.952876,1.296199,1.007119,1.001554,0.835655,1.050313,1.548520,1.011158,1.088835,1.242879,1.016190,
VBG_TARGET,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
VBG_BEST_CODE,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,NULL,0.000000,0.000000,0.000000,0.000000,NULL,NULL,0.000000,0.000000,0.000000,NULL,-50.000000,0.000000,0.000000,0.000000,0.000000,0.000000,NULL,0.000000,NULL,-50.000000,0.000000,0.000000,0.000000,NULL,NULL,0.000000,0.000000,0.000000,NULL,
VBG_BEST,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,-0.124844,0.000000,0.000000,0.000000,0.125156,-0.124844,0.000000,-0.125000,0.250313,0.000000,0.000000,-0.124844,0.250313,-0.124844,0.000000,0.000000,-0.124844,0.000000,
VBG_STEPS,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
VBG_ALL_RESULTS,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124378,-0.125471,0.000000,-0.125313,-0.125156,0.123916,-0.124844,0.000000,-0.125000,0.000000,-0.125156,0.000000,0.000000,0.000000,-0.124844,0.000000,0.000000,-0.125471,0.000000,
VBG_ALL_RESULTS2,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124688,0.000000,0.000000,0.000000,0.000000,0.124224,0.000000,0.000000,-0.125313,0.000000,0.000000,0.000000,-0.124844,0.000000,-0.125156,0.000000,-0.125786,-0.125786,0.000000,
VBG_ALL_RESULTS3,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.125000,0.000000,0.000000,-0.125786,0.000000,0.124533,0.000000,0.000000,-0.125628,0.000000,0.000000,0.000000,-0.125156,-0.125628,-0.125471,0.000000,-0.126103,-0.126103,0.000000,
VBG_ALL_RESULTS4,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.125313,0.000000,-0.125471,-0.126103,0.000000,0.124844,0.000000,0.000000,-0.125945,-0.125313,0.000000,0.000000,-0.125471,-0.125945,-0.125786,0.000000,-0.126422,0.000000,0.000000,
VBG_ALL_RESULTS5,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.125628,0.000000,-0.125786,-0.126422,0.000000,0.125156,0.000000,0.000000,-0.126263,-0.125628,0.000000,0.000000,-0.125786,-0.126263,-0.126103,0.000000,-0.126743,0.000000,0.000000,
VBG_ALL_RESULTS6,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.125945,0.000000,-0.126103,-0.126743,0.000000,0.125471,0.000000,0.000000,0.000000,-0.125945,0.000000,0.000000,-0.126103,-0.126582,-0.126422,0.000000,-0.127065,0.000000,0.000000,
VBG_ALL_RESULTS7,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.126263,0.000000,0.000000,-0.127065,0.000000,0.125786,0.000000,0.000000,0.000000,-0.126263,0.000000,0.000000,-0.126422,-0.126904,-0.126743,0.000000,-0.127389,0.000000,0.000000,
VBG_ALL_RESULTS8,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.126582,0.000000,0.000000,-0.127389,0.000000,0.126103,0.000000,0.000000,0.000000,-0.126582,0.000000,0.000000,-0.126743,-0.127226,-0.127065,-0.127389,-0.127714,0.000000,0.000000,
VBG_ALL_RESULTS9,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.126904,0.000000,0.000000,-0.127714,0.000000,0.126422,0.000000,0.000000,0.000000,-0.126904,0.000000,0.000000,-0.127065,-0.127551,-0.127389,0.000000,-0.128041,0.000000,0.000000,
VBG_ALL_RESULTS10,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127226,0.000000,0.000000,-0.128041,0.000000,0.126743,0.000000,0.000000,0.000000,-0.127226,-0.127877,0.000000,-0.127389,-0.127877,-0.127714,-0.128041,0.000000,-0.128205,0.000000,
VBG_ALL_RESULTS11,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127551,-0.128535,0.000000,-0.128370,0.000000,0.127065,0.000000,0.000000,0.000000,-0.127551,-0.128205,0.000000,-0.127714,-0.128205,-0.128041,-0.128370,0.000000,-0.128535,0.000000,
VBG_ALL_RESULTS12,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.127877,-0.128866,0.000000,-0.128700,0.000000,0.127389,0.000000,-0.128041,0.000000,-0.127877,-0.128535,0.000000,-0.128041,-0.128535,-0.128370,-0.128700,0.000000,-0.128866,0.000000,
VBG_ALL_RESULTS13,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.128205,-0.129199,0.000000,-0.129032,0.000000,0.127714,0.000000,-0.128370,0.000000,-0.128205,-0.128866,0.000000,-0.128370,-0.128866,-0.128700,-0.129032,0.000000,-0.129199,0.000000,
VBG_ALL_RESULTS14,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.128535,0.000000,0.000000,-0.129366,-0.129199,0.128041,-0.128866,0.000000,0.000000,-0.128535,-0.129199,0.128370,-0.128700,-0.129199,0.000000,-0.129366,0.000000,-0.129534,0.000000,
VBG_ALL_RESULTS15,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.128866,0.000000,0.000000,-0.129702,-0.129534,0.128370,-0.129199,0.000000,-0.129366,-0.128866,-0.129534,0.128700,-0.129032,-0.129534,0.000000,-0.129702,0.000000,-0.129870,0.000000,
VBG_ALL_RESULTS16,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.129199,0.000000,0.000000,0.000000,-0.129870,0.000000,-0.129534,0.000000,-0.129702,-0.129199,-0.129870,0.129032,-0.129366,0.000000,-0.129534,0.000000,0.000000,-0.130208,0.000000,
VBG_ALL_RESULTS17,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.119760,0.000000,0.000000,-0.120482,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119474,-0.119904,-0.120337,0.000000,0.000000,0.000000,0.000000,0.000000,
VBG_ALL_RESULTS18,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.120048,0.000000,0.000000,-0.120773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.119760,-0.120192,-0.120627,0.000000,0.000000,-0.121065,0.000000,0.000000,
VBG_ALL_RESULTS19,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.120337,0.000000,0.000000,-0.121065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120048,-0.120482,-0.120919,0.000000,0.000000,-0.121359,0.000000,0.000000,
VBG_ALL_RESULTS20,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.240964,0.000000,0.000000,-0.121359,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.120337,-0.120773,-0.121212,-0.120919,-0.121359,-0.121655,0.000000,0.000000,
VBG_ALL_RESULTS21,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.120919,0.000000,0.000000,-0.121655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.121507,0.120627,-0.121065,-0.121507,-0.121212,-0.121655,0.000000,0.000000,0.000000,
VBG_ALL_RESULTS22,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.121065,0.000000,0.000000,-0.121951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.121803,0.120919,0.000000,-0.121803,-0.121507,-0.121951,0.000000,0.000000,0.000000,
VBG_ALL_RESULTS23,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.121507,0.000000,0.000000,-0.122249,0.000000,0.120919,0.000000,0.000000,0.000000,0.000000,-0.122100,0.121212,0.000000,0.000000,-0.121803,-0.122249,0.000000,0.000000,0.000000,
VBG_ALL_RESULTS24,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.121655,0.000000,0.000000,-0.122549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.122399,0.121507,0.000000,0.000000,-0.122100,-0.122549,0.000000,-0.122699,0.122249,
VBG_ALL_RESULTS25,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.121951,0.000000,0.000000,-0.122850,0.000000,0.121507,0.000000,0.000000,0.000000,0.000000,-0.122699,0.000000,0.000000,-0.122699,-0.122399,-0.122850,0.000000,0.000000,0.000000,
VBG_ALL_RESULTS26,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.122249,0.000000,0.000000,-0.123153,-0.123001,0.121803,-0.122699,0.000000,0.000000,0.000000,-0.123001,0.122100,0.000000,0.000000,-0.122699,0.000000,0.000000,-0.123305,0.000000,
VBG_ALL_RESULTS27,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.122549,-0.123609,0.000000,-0.123457,-0.123305,0.122100,-0.123001,0.000000,0.000000,0.000000,-0.123305,0.000000,0.000000,0.000000,-0.123001,0.000000,0.000000,0.000000,0.000000,
VBG_ALL_RESULTS28,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.122850,-0.123916,0.000000,-0.123762,-0.123609,0.122399,-0.123305,0.000000,-0.123457,0.000000,-0.123609,0.000000,0.000000,0.000000,-0.123305,0.000000,0.000000,-0.123916,0.000000,
VBG_ALL_RESULTS29,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.123153,-0.124224,0.000000,-0.124069,-0.123916,0.122699,-0.123609,0.000000,-0.123762,0.000000,-0.123916,0.000000,0.000000,0.000000,-0.123609,0.000000,0.000000,-0.124224,0.000000,
VBG_ALL_RESULTS30,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.123457,-0.124533,-0.123609,-0.124378,-0.124224,0.123001,-0.123916,0.000000,-0.124069,0.000000,0.000000,0.000000,-0.123609,0.000000,-0.123916,0.000000,0.000000,-0.124533,0.000000,
VBG_ALL_RESULTS31,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.123762,-0.124844,-0.123916,-0.124688,0.000000,0.123305,-0.124224,0.000000,-0.124378,0.000000,0.000000,0.000000,-0.123916,0.000000,-0.124224,0.000000,0.000000,-0.124844,0.000000,
VBG_ALL_RESULTS32,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.124069,0.000000,-0.124224,0.000000,0.000000,0.123609,0.000000,0.000000,-0.124688,0.000000,0.000000,0.000000,-0.124224,0.000000,-0.124533,0.000000,0.000000,-0.125156,0.000000,
VBG_COMP_TARGET,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
VBG_COMP_BEST_CODE,%,-10,10,,0.000000,0.000000,NULL,0.000000,0.000000,NULL,0.000000,0.000000,NULL,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-50.000000,NULL,-33.333333,0.000000,NULL,0.000000,0.000000,NULL,100.000000,-100.000000,0.000000,-50.000000,100.000000,-50.000000,-100.000000,-100.000000,0.000000,0.000000,
VBG_COMP_BEST,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250313,0.125156,-0.124844,0.125156,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.125156,0.000000,0.125156,-0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,
VBG_COMP_STEPS,%,-10,10,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
